customer_id,id,purchase_ts,product_id,product_name,currency,local_price,usd_price,purchase_platform
e0af271c,de477182ef4,10/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b052d6d5,28bbe9c7d5e,11/3/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
afd8cfe3,65117623068,11/9/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
0dab0f3c,1cf15cbaa7d,11/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
15113641,ce9abf5a071,11/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
386fb7fb,2a4b74a3090,12/10/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6a3b86e4,ea33c89eddf,2/13/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
20cc1a41,2ecb52354fe,2/16/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c2f9092e,1e8b8f860e1,3/23/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d0bac24a,492ed1dc920,4/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
7c58c020,bd0beec6577,4/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ecc92316,4e94af38e93,5/1/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d2b5c35b,b93f80eeca0,6/18/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
4227890b,1f8578e95a4,7/22/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
73210a17,16242aa8ad3,8/6/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
40ff4c88,21f80bc7ebb,8/6/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
29816052,b71a9ee7f80,9/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d48c3743,b8da0a7b3ee,1/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1bb5e745,b25f594ff93,2/9/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
130295a3,a9cd9512fac,2/18/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6cc776f8,6a3d2427b06,3/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
3b7d4793,f7b3a60b749,4/8/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c7ca7884,c2638fa162f,4/14/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b52e98a3,e13139ecc2b,4/15/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fb3bbe32,b5275176cce,4/20/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
210c2ada,da7548947f4,4/28/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d071351a,daeefdd07cb,5/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2c3711e8,6988eea673c,5/17/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2f27f20c,fee2d3b7262,5/20/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
df634bc1,b0cc3882708,6/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
86d03132,b5e303e858f,6/29/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
7939badc,d48939350a6,6/29/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
5d22f290,a8aca31f6dc,6/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6456883e,215d164d19d,7/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
170f6d31,29eb3efbab9,7/9/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
cbe64392,22e000a24f5,8/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6de83f62,af5da087e7e,8/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
721e1d53,7484c132b77,8/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
57771dd5,96f027cc3c6,9/23/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
0d534afe,0fe0dd465f8,10/18/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
dee984d5,33d4d3aa45d,10/21/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
242d92f3,799fb8b3183,10/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
024b02a6,339df397922,11/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e9ec8be7,3468567c522,12/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
01071bc5,c184e1a36d7,1/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
25dc8966,ed86459eaf5,2/17/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a231dd44,7d1b84e0da5,4/5/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
5dd0b518,414a352fdb2,4/28/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8e6b9b1b,a42ecc37a7b,4/28/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
195ba0e8,8d5c411d34a,6/7/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
90101971,405446bcaff,7/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
646f2940,e3d2bac7ff1,7/15/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b63d97ab,044356d0cca,7/25/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
3add9596,03bf11e7d0e,8/19/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d2814cad,2611824f1fd,8/29/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
205f60cc,0aadb5610b2,12/6/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fe04b366,d0872ed4df6,2/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e1e473c0,475e5f8414d,3/2/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
42b9244a,1fea3a0ae08,3/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9534dd65,8bca9e198da,4/5/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9e46d752,6f5765b5520,4/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d565f72b,e695480c534,4/11/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e065776a,a9b0e4f93bd,4/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
79a94571,c2ed48b0185,5/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
eaad49a7,781164b3d2c,6/11/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a931ed15,6fcb7b5d1b5,6/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6d6e89ee,03c261811ee,6/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1e5fcc8d,03ab38846f5,6/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a1734329,71fdf955a04,6/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
897784f3,fd6fd002ca6,7/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
7931f7b4,10f81be0ef4,7/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
94173423,7e23af8bb8e,7/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
249e54a6,3019ee48bb9,7/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
7ba70704,d3a6da47139,7/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
13e27297,9de422ea3fc,7/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
37b78328,94b3529522a,7/21/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
94fb3643,f2694108708,7/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
587ef32e,560e68552c7,8/5/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
43bfd383,c4fa8c4456c,8/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2d0b8030,e2d9255b114,8/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
710cefbf,c29aacfc58d,8/29/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
0f92ce62,71dc9bb075a,10/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
eb5f204f,1a30b280b78,10/10/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
87da9d14,7c0b91a1d54,10/11/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
186386ca,d03c869ba32,10/11/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b7dace45,8ebffacc727,10/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d307d9fc,323a8dadcf1,10/28/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8f00cd09,980eaa585dc,11/9/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a2839f9c,8d779c91c1e,2/14/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8c8cd273,c26cc271783,3/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
3a9ca745,328a4937ebc,3/16/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
bd8480f4,9eeac4a426a,3/18/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
4b903a2c,955a593379e,3/30/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d571a2b9,f5a2b288080,4/21/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
09d788bd,e0616abbd51,5/8/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2c19a709,af84dbd944f,5/21/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
eef09464,353b8f7e5aa,6/7/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ac43f18a,abe461224ca,6/16/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9ed256ae,e6a9258c3a8,7/22/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fede955f,1cc370ae54c,12/3/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
997ea7b3,04c5c7425f6,12/17/2020,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
270bad9d,fc3cc250d9c,2/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c37eb205,9fd7cb1b0b1,2/8/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
76a07b4c,e3737c7f6b5,4/3/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b802fc33,c635d1fa1c5,4/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6e23a974,81f7715c7d5,4/20/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
234c76e2,e9c770b31b7,4/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
7980c358,def20f65aff,5/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
f7c2057b,092cbbe5e33,5/24/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b8bc0008,98564f88028,5/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ec053abe,d0977821f0a,5/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1fe98e6f,941096ff16b,6/23/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1f4752d7,eb870fa9e23,6/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
bc904e30,e58f52fa4bd,6/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2ba65ddf,d5f09eb2a1c,7/8/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a9da5634,31775f85f0d,7/14/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
4c43be43,bff58f158ae,7/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
5c81c7fe,437dc152cbc,7/31/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9dd53f45,627da54d771,8/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b0090056,d23cfe3efd7,8/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
373626a6,ea0b933ee07,9/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a45af2e0,316fec8a2d1,9/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8d5f8047,c923a926071,9/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
bb168b9e,ff8dd2dbbac,9/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d1b645b6,0e296c1ad5e,10/17/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9cff2c3b,3f2a8d655ed,10/25/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a1a943d6,c0af5f6256e,10/29/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
43503799,a953a2f2437,11/11/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b7e68862,aee56325454,12/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2ed8c9c9,5e7faf6fbc2,12/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
34b94078,7b8a2108acb,12/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6e4b7c0d,6f3aca8ea52,1/21/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e6cdbde0,f7964c528ee,2/6/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e84fec52,9d9555bf13e,2/12/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
78fc0c3e,a94dd05dbc1,3/1/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
21832d92,883d31e88ff,3/19/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
825fa03e,2689335f5a1,3/28/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a3d271f2,acc600a39fd,5/14/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fe2d9375,c5c5e611cea,5/21/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9f9febf2,2cfd6787d23,6/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ab6d0745,3536d18d4fd,6/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fd55ff66,92d9eb44414,6/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6225063c,c6a19c30520,6/7/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
258fa64b,c14fc200545,6/17/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
dd29bd3b,a9150bb652c,6/19/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
47cbb996,e3d3da548e0,7/8/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
743c2b84,75e4cd1ea6f,7/30/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a85b3983,81eb9426ea9,10/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fe1f5c4d,b1145809b90,1/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
3c7112be,803e490b10e,4/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9f79e8e7,bbc5edbeb68,4/25/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fd4f03f5,70fddbdf56c,4/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
fc099f4e,51841621b51,5/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d33a5702,0c4c9dc8c3a,5/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
46c68cc1,01420081a40,6/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1d3fb655,ae93ca49436,6/14/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
4a2d2c1d,0d398c48751,7/2/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
04c438c6,a7cc03a70ac,7/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d97a71b8,f55fa464dac,8/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2c1393c4,850d946c7fd,9/3/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c261ba29,00bc2fe4fb6,9/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
f3a7def0,c43da9d45cd,9/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
24bddb99,de0205d652c,9/23/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
3807ea59,e41904642d1,11/5/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e587119a,6ff676c3367,5/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
5ec982ad,39f4f691f6a,6/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
cac6d804,634a60ba5be,6/7/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
91e68c5d,29e9d0e0773,6/14/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
f3b970c5,c013b81a651,7/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
87fb72b1,47e947b5bf4,7/21/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c5aafd49,20f2092e2d0,10/7/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c46a09ea,e57015f87a3,1/3/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9d5c0ee2,78bc0bea8e2,1/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6be78341,196b95b4a5b,2/17/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6f4f8a52,b1851f4be88,2/20/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6034383e,5d0f62c7dbe,3/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ea969e9e,8ee28b3e02f,5/9/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
107cb011,7064f7c3d51,5/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
08e266e2,9d8befa99fe,5/21/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6e800852,f041e7d8967,5/21/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6210f57a,45911f2a907,5/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e3571c77,7558428527b,5/31/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
981acd43,9a2c83f704a,6/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8b99411f,92a936b3515,6/10/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2119b2ba,2feb7ca5b66,6/12/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d8a063a2,ffcea0346f8,6/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
25513ea2,931d3d3c839,7/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c9a52c69,9d7076cf84b,7/20/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
dde6a902,ae8e1058b01,8/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
58720c32,e4f5d344a4f,8/14/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6edb2d9a,013ef66798f,9/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1be58415,9b3bd8ae318,10/3/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8f891f72,a278328c904,10/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
df7a7e32,501de7d2d12,10/10/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ca614ba3,233cbe86c36,11/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
15dae42b,ba941b73ab6,11/20/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c158d139,19d169f0400,11/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
9a832a8f,72235ef3207,11/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
77425b34,b88102f2a41,12/3/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6bc32f78,050cf90a05e,12/5/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
334ae40f,6da297d7deb,1/19/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a16ce2a0,0a440a6bbd5,2/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
3b71abe6,734df86966e,2/5/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d3ae0caa,15ae7971d9a,4/29/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b87d8cd4,0763b8394ac,5/3/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
5ee16f2a,cc00604a1e3,5/16/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
1afd71c3,0ce45f80fce,6/20/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
16200d42,9b9d65ac1a4,7/11/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
faf50e42,a1ee6b13196,7/26/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
94a6f553,a4f9cc30303,9/8/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
f541286a,4188ce86b6f,10/1/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
79378680,4c6e31484be,10/6/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a572cb6f,5f517b4d070,1/14/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
dcdeee4a,1be77044939,3/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b889b358,9833ea8222e,3/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ecceb770,06aa149f7f3,4/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
83797a94,89563b75663,4/18/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
31bded04,3a9dd9db71e,4/25/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
23746761,87d64c50103,6/6/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
5ae537c6,3efe23148c1,6/14/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b42700f7,06b4a74feac,6/19/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
89815b2a,690589ad61c,9/9/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
edfc299d,18c790f595c,9/22/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2f6ee270,583a33a6979,10/23/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
bbe64662,ccd50ef96f1,10/25/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e165e0e2,d678169b4d2,11/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6744dc88,fd9795e0769,11/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
6a19df2d,8fb6d9eb3e9,11/16/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e9cfc3e9,f831c7d30f5,11/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b6e3d363,ab2395be390,3/5/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
b511571a,8ea60886665,3/7/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2543c8af,c348d0e6958,4/1/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a2472138,5e7cd956505,5/5/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
e5769103,a965a79c1e5,6/16/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
252dc04b,9fd104313cc,7/4/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
00ee0150,a8596034ed5,7/17/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
df837ab2,2d5edce0fde,8/2/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
c099cc1d,ea45a82e8d0,8/14/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d4814493,81a37e86ac3,8/25/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
8c7919d7,6bece4aaa72,10/20/2022,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
2bc78c88,089ba659531,2/7/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
f975f5d7,384e590d008,2/13/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
670e71df,3dc7ff0f956,3/4/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d3b3bc6f,bc60099ea94,3/5/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
ca8c9267,d89dfc681a8,3/21/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
a5339c4b,98089c71f4e,3/26/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
d8592217,124256d1e17,3/30/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
286de860,2eba24cc581,4/18/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
77f56fca,64c196b72b9,4/27/2021,4c58,Samsung Charging Cable Pack,USD,13.98,13.98,mobile app
